Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT43,OUT013,1120.8623913584524
FDU20,OUT046,2055.19443871206
FDD53,OUT013,1083.809557554363
FDW15,OUT045,2291.8011537834172
NCT53,OUT045,2594.656927880027
NCG55,OUT027,2074.3344277095603
FDD48,OUT035,1865.3132906380088
FDG47,OUT049,4069.615852612271
FDI21,OUT017,932.3309211124761
FDT27,OUT017,3511.3001000067015
DRO35,OUT013,2095.1122186752764
FDD33,OUT017,3803.0476664309754
FDC04,OUT035,3776.259437370296
FDY34,OUT013,2959.090736805316
DRJ49,OUT049,2239.0451795187328
FDE05,OUT049,2377.8986560415287
FDU31,OUT017,3475.964000198652
NCN19,OUT027,3346.525493578334
FDK56,OUT027,2769.857552621983
FDK58,OUT017,1571.9465617104215
NCJ42,OUT035,1696.0328852633174
FDZ34,OUT027,3121.6929227123546
FDA52,OUT018,2854.605969755372
NCR29,OUT013,1085.2109928613645
FDT48,OUT035,3373.630759807089
DRJ51,OUT019,3344.788414341252
NCS54,OUT046,3020.1557952373914
FDV01,OUT035,2197.3949627663023
DRG51,OUT027,2961.6781407445997
NCG42,OUT013,2266.5374320293267
FDA51,OUT049,1352.5019894638826
FDV19,OUT010,2497.7103892863925
NCT18,OUT045,2792.4578087662812
NCS41,OUT045,2868.10973350504
FDO03,OUT046,3705.4956291417548
FDL12,OUT010,303.61144084404805
FDY37,OUT010,2299.5939754172614
FDI58,OUT049,1420.1633915431048
FDT28,OUT018,2170.131662104166
NCC42,OUT010,2092.8727451968807
FDO01,OUT017,2043.3398410947339
FDJ02,OUT013,2583.7349331559344
FDQ04,OUT018,439.1966372583229
DRL47,OUT013,2181.3008459637604
FDZ32,OUT035,1723.6216778018206
FDC35,OUT035,2915.6257369919003
FDX14,OUT045,1028.5837754317872
FDZ35,OUT013,1974.598235438738
FDL14,OUT013,2742.790436666339
FDO04,OUT049,985.6283476329372
DRK11,OUT017,2482.351955964641
FDB44,OUT018,3385.7427597607602
FDZ50,OUT049,2793.2736588005027
FDI12,OUT027,1392.919311962327
FDU43,OUT017,3560.1329637542585
FDD58,OUT010,1393.7806277971758
FDB27,OUT017,2987.5782515062347
FDB04,OUT018,1194.435534232125
NCO17,OUT013,2303.5256907266776
FDL12,OUT017,492.3717439371103
DRJ13,OUT049,2492.719600921999
FDD57,OUT045,1609.7738388380094
FDW19,OUT035,1760.6064014339208
DRD27,OUT018,1556.2575272125905
FDH27,OUT027,2464.0269958764875
NCW30,OUT027,4472.045893700022
FDR40,OUT018,1364.577603912734
FDG05,OUT013,2492.083775411309
NCY41,OUT019,411.67154065541763
FDI38,OUT018,3284.403445450993
FDR20,OUT046,802.3349729787406
FDE09,OUT017,1789.0102118828363
FDN50,OUT019,1732.6437906729261
DRF27,OUT045,2499.4886684063167
DRF51,OUT013,254.00430059149585
NCO02,OUT019,937.4945179523966
FDB51,OUT027,1256.919104084045
FDJ50,OUT013,1185.067798590626
FDN52,OUT013,1187.357506035969
FDX14,OUT013,1288.435511934491
FDT27,OUT019,3592.3510762189726
FDV10,OUT013,802.3305833491795
FDU33,OUT046,414.9102556463149
FDU58,OUT046,3104.722026704727
NCP42,OUT027,3431.4360135142415
FDL51,OUT027,3582.558929229657
DRH15,OUT027,674.5630462553527
FDU16,OUT017,1192.2509883999264
FDW15,OUT017,2225.427401101828
FDQ44,OUT045,1929.71470187691
NCI06,OUT027,3057.941985656409
DRK23,OUT019,3844.2652596189837
FDC28,OUT035,1692.2794916579187
NCY17,OUT019,1130.8880728461409
NCV05,OUT018,2410.6546743109575
FDM34,OUT019,1997.4028808484945
DRD60,OUT027,3148.94626557039
FDT38,OUT046,1349.4064963211786
FDQ57,OUT018,2301.515923508716
FDE59,OUT027,736.525004300307
NCM43,OUT046,2753.047628010845
DRI51,OUT049,2724.242418107722
NCG30,OUT017,1554.415223495449
NCK54,OUT035,1862.7137500464087
FDQ16,OUT019,1842.6818581059852
FDI36,OUT013,3231.241390538584
FDX16,OUT027,2486.4631507755257
FDA34,OUT046,2953.5190496851646
FDJ48,OUT018,3756.434316014802
FDU47,OUT035,1846.3899003446968
FDS39,OUT046,2461.0003128698045
FDD11,OUT046,4087.8793277195
FDM16,OUT027,1457.8696054764332
FDU56,OUT018,2765.6539829284447
FDQ32,OUT017,1827.5126122161491
DRK35,OUT013,747.3902763273836
FDA58,OUT049,3476.111950989849
DRG48,OUT019,2591.3953359336338
FDT59,OUT010,3779.32165761157
FDQ31,OUT019,1435.6411661679413
FDS51,OUT018,970.1897119750356
FDW32,OUT027,1392.376618047172
FDI15,OUT027,3954.1198074967397
NCV30,OUT017,788.8607327564641
DRG25,OUT049,3123.839753856206
FDT02,OUT013,844.1194942031143
FDO33,OUT027,1840.6684970428687
FDP38,OUT035,867.6572000975284
FDZ45,OUT035,2980.0351004105214
NCA54,OUT027,3108.9439534703306
FDU33,OUT017,280.5213732538796
FDN58,OUT017,3543.477595787939
FDI05,OUT045,854.4310294002789
FDM57,OUT019,1147.043230749252
NCS42,OUT027,1547.2197071896844
FDB57,OUT045,3560.9682671699375
FDC03,OUT045,2987.523709952169
FDZ58,OUT013,2050.9757702492534
NCK29,OUT045,1642.72227119116
NCR53,OUT045,3085.1727086842875
FDE26,OUT027,2331.4111745919035
FDU52,OUT049,2422.8869270472424
FDE41,OUT027,1478.532398910058
FDU38,OUT018,2733.535592024753
FDA52,OUT017,2307.4350411498526
FDW46,OUT046,999.4021857165608
DRI59,OUT035,3733.0201790684514
FDT38,OUT035,1236.2467547777014
FDL33,OUT018,2784.090776245597
FDQ01,OUT027,3687.395772035121
FDJ08,OUT046,2789.723809687137
FDQ47,OUT049,97.41094470924145
NCZ18,OUT013,3561.9219931501793
FDE29,OUT017,471.3780447935642
FDF10,OUT027,2044.6820955250878
FDC48,OUT049,1520.3994172612838
FDY58,OUT013,3834.855073901581
NCX30,OUT010,4126.30904562437
FDV11,OUT013,2845.655253518795
FDT46,OUT046,935.7635480130375
DRD01,OUT019,844.4593522706491
FDQ11,OUT013,4174.915289920846
NCM41,OUT017,1419.3544569676415
NCC55,OUT013,725.8038120715246
FDG45,OUT027,3230.1239043029345
NCQ54,OUT049,2859.901622090252
FDM34,OUT045,1911.5202508769726
FDD17,OUT019,3917.4406182342573
FDN38,OUT027,3951.253952465817
FDB53,OUT018,2446.2275496527654
NCL06,OUT035,3960.0352810833356
NCV18,OUT019,917.3447621990454
FDX25,OUT013,3259.613814015698
FDB39,OUT046,991.9253269106812
FDC33,OUT049,3060.0820044278116
NCO14,OUT018,707.9910431942626
FDA58,OUT027,3700.555456388869
NCQ02,OUT017,3037.7960710631087
NCR53,OUT017,3046.99694911834
FDN52,OUT046,1094.9760265306577
FDG26,OUT046,4075.6978488465393
FDE23,OUT027,950.2549230585355
DRI37,OUT013,852.1430642486848
DRH37,OUT018,2507.373230591893
FDO01,OUT035,2053.8042479645483
FDK45,OUT049,1899.7612839769427
FDP23,OUT049,3540.646863559854
FDM33,OUT035,3223.2066811148834
FDD36,OUT017,1929.8149309696237
FDL56,OUT017,909.9375282558976
FDT27,OUT010,3448.95904775535
FDG52,OUT017,545.1371567711467
NCL42,OUT035,3792.9360766871323
DRJ24,OUT046,2690.976140454346
FDV38,OUT046,623.0229342334096
FDT35,OUT045,2468.0613801839063
FDY51,OUT045,3281.9411285186543
FDC37,OUT017,1645.2680757498274
NCP43,OUT013,3103.4360148156447
FDO33,OUT045,1563.147459122658
FDW04,OUT018,1933.127936589237
NCC31,OUT046,2653.939075655173
FDK22,OUT049,3546.7234950258353
FDJ50,OUT017,936.6220444396022
FDV13,OUT017,1396.051332851781
DRL60,OUT017,2431.7112289709003
FDW03,OUT017,1707.9723237904982
FDY27,OUT035,2868.015568912295
FDB39,OUT027,1135.4490768952273
FDU59,OUT045,2366.9646851085563
FDZ57,OUT049,2303.7789082885574
FDO21,OUT049,3747.218816544475
FDS43,OUT018,3069.649962567404
FDU28,OUT010,2489.2227644968116
FDC51,OUT010,2121.756237830883
FDW16,OUT010,1383.6953376984748
FDP32,OUT010,1613.2362682232415
FDB60,OUT019,3289.6736616026938
NCQ30,OUT046,2069.48569478263
FDD26,OUT049,2851.9136134077307
FDI44,OUT045,958.8080343809088
DRH23,OUT046,389.8010539455245
FDO44,OUT046,1618.6219810128387
FDG04,OUT046,3193.1957788553445
FDM32,OUT027,1796.6356376189979
FDM09,OUT013,2700.077717766286
FDZ47,OUT013,1571.1246283618311
FDM40,OUT027,1974.4646253905194
FDY48,OUT017,1629.0394554810628
NCM30,OUT045,548.3043261241437
FDX36,OUT010,2855.2475903180602
DRF03,OUT017,526.2845456219511
FDN51,OUT049,4201.648641347932
FDM57,OUT049,1249.9415078676138
FDB35,OUT049,1440.7251877099989
FDY13,OUT027,1540.9944498528675
FDA37,OUT017,1900.2736553198483
NCX53,OUT017,2267.8381929829593
FDD59,OUT018,1104.8296393880628
FDX10,OUT019,53.23931223782347
FDC03,OUT018,2883.0201152533446
FDW43,OUT035,3588.8770079321257
FDW10,OUT046,2680.8770736671795
FDY14,OUT027,4251.416618752213
FDV43,OUT045,563.819947879907
FDO40,OUT013,2609.8255011935435
FDP46,OUT027,1546.6975865952809
NCE43,OUT019,2276.823591941811
FDD05,OUT035,1960.847072676319
FDJ60,OUT010,2361.020585711027
DRE27,OUT018,1029.8498687862048
FDO11,OUT035,4004.352545016085
DRG11,OUT027,1760.882661148531
FDK33,OUT010,3524.875112734946
DRM23,OUT045,2250.5423813872912
FDJ02,OUT027,2629.8050779372825
NCZ05,OUT045,1618.3314020860416
NCL30,OUT013,2153.639195763153
FDZ19,OUT018,2464.2284657010605
FDM45,OUT049,1779.47787129246
FDO36,OUT046,3046.344675965909
NCK31,OUT045,907.9264434133875
DRJ37,OUT045,2356.903102464432
FDP24,OUT018,1585.0729336678887
FDF46,OUT013,1840.4758168657027
FDX46,OUT019,913.9562800788881
NCL18,OUT045,2456.354116498518
FDJ26,OUT013,3356.8573833888586
FDJ07,OUT045,1989.7873727449733
FDY15,OUT013,2050.918496897808
DRG01,OUT045,1180.8333571430194
FDF58,OUT045,1194.958958997002
FDZ14,OUT019,1980.309348194245
FDP31,OUT049,513.2259793199228
FDH45,OUT013,604.2007266630644
FDA09,OUT010,1931.0713691264937
FDW31,OUT035,3113.8126151923425
FDA57,OUT046,728.2123637146542
NCE55,OUT035,2391.8501796791825
FDC17,OUT019,3655.442556445476
FDC59,OUT013,1171.9515346446424
FDA22,OUT013,2703.7939420414805
FDK52,OUT035,3321.8396854564126
NCM26,OUT046,2534.876622225791
NCT53,OUT035,2622.372976374536
FDW45,OUT018,2251.2232522664017
NCI18,OUT035,3580.371776045082
FDE38,OUT018,2526.933591958121
FDF08,OUT019,1336.0888068605454
FDY58,OUT010,3572.791180013017
FDF58,OUT019,1375.6962357493103
FDX39,OUT017,3204.1587763373063
FDB44,OUT049,3523.118503383772
FDF28,OUT013,2214.0818745772704
FDE39,OUT013,2127.548974501293
FDT37,OUT018,3914.276614003018
FDZ45,OUT017,2954.289711993035
FDO40,OUT035,2384.3306739209984
FDM57,OUT027,1452.221726177555
DRG36,OUT017,2399.225119337847
FDY36,OUT010,1332.1630759815562
DRL60,OUT027,2707.586416133636
FDS25,OUT019,1080.2698469606803
DRF49,OUT027,1890.1846285793363
FDP16,OUT045,3850.7579229520743
FDS60,OUT049,2905.5393975188963
FDU15,OUT027,933.4605476164143
FDK43,OUT046,2173.230499794081
FDN25,OUT046,962.6165644913417
FDE53,OUT049,1795.8825915903726
FDB22,OUT013,2387.35020276437
FDE39,OUT017,1889.608992002446
FDX35,OUT035,3427.703016560874
NCG54,OUT049,2560.4804767129754
FDH27,OUT035,2245.509586166685
NCK42,OUT013,3768.6910362274357
FDS25,OUT049,1366.1470648106988
FDI10,OUT018,2492.1466698426484
FDU35,OUT035,1446.3375824891373
FDI04,OUT017,2929.896799081005
DRK23,OUT035,3831.6569646646276
FDB53,OUT019,1667.5538809321079
FDY02,OUT049,3981.346787393446
FDM60,OUT035,622.4149677258829
NCJ31,OUT010,2601.4732580193595
DRP35,OUT017,1687.028940072858
NCQ30,OUT018,1940.255480163687
DRL11,OUT010,2406.234210515744
FDU01,OUT013,3221.7064830213203
FDR39,OUT035,2598.9320605035136
FDO08,OUT046,2650.4461037563524
FDC02,OUT045,3943.595759518579
NCZ29,OUT035,1853.7135514706024
FDF29,OUT010,2162.2845752904177
FDZ23,OUT017,2747.8683695074214
NCU53,OUT018,2549.1605428918047
NCW30,OUT013,4457.91702239593
NCM26,OUT027,2770.0185389345424
FDV50,OUT027,1822.1897992256745
FDW15,OUT049,2290.900973053587
FDI35,OUT027,3127.5082771338166
FDO11,OUT017,3937.4043787917763
FDN48,OUT046,1443.8738376698093
NCA17,OUT049,2358.773837086668
NCN54,OUT013,1530.0539993686107
FDP22,OUT013,750.2197527082208
NCB54,OUT035,1967.5660735722377
FDD08,OUT045,681.8545135206259
DRM48,OUT010,-26.78725623225546
FDG41,OUT027,1838.434233171014
FDE44,OUT027,449.143366189739
FDE26,OUT035,2066.6094894709095
NCS38,OUT013,2223.7199509436905
NCJ54,OUT018,3747.361828547182
FDI40,OUT019,1007.3914663819669
FDN45,OUT018,3060.590322458287
FDU43,OUT046,3740.9766432457436
FDI04,OUT010,2809.0617939978547
NCC07,OUT018,1622.5760538999275
NCC07,OUT019,1904.3014223834034
NCD18,OUT045,3492.1282120649703
FDU55,OUT035,4056.699001276549
FDX59,OUT035,530.9540532965693
FDR52,OUT049,2903.5575028590974
NCP17,OUT013,1258.2829420296875
FDQ32,OUT045,1895.3084202087375
NCT17,OUT049,3026.272331376076
FDO10,OUT049,1165.282369860659
FDE32,OUT049,571.9363256590732
FDN44,OUT045,2592.1826409718997
FDH02,OUT035,1524.9121818364438
FDK60,OUT013,1530.963922240091
FDS24,OUT019,1318.6237653659446
FDL03,OUT010,3135.001058332986
FDB46,OUT027,3358.7373369536363
FDO48,OUT049,3611.087739503855
FDZ39,OUT049,1761.4150131547758
FDT02,OUT027,1010.2855952727696
FDC50,OUT013,1277.5800951104538
FDP39,OUT035,690.503149273678
DRG15,OUT018,758.0011152199149
FDP10,OUT018,1138.9334095429986
FDF53,OUT027,2923.5962615687313
FDN34,OUT045,2664.5917792309447
FDK02,OUT045,1604.7272780203748
FDC23,OUT045,2870.327723223505
FDJ10,OUT019,1623.830309546749
FDE53,OUT035,1760.3053506609212
FDR25,OUT035,3706.7589725986036
FDW50,OUT046,2539.4831018421246
FDS09,OUT049,725.1896879979868
FDW49,OUT010,2398.475426549441
FDU51,OUT046,2606.4561748818924
FDF28,OUT018,1911.439132502841
NCY30,OUT018,2776.5188706307817
FDD44,OUT045,3949.2704432076134
FDX09,OUT017,2652.6291311743225
NCF30,OUT013,1803.586311826988
FDZ50,OUT019,2729.781226691819
FDW37,OUT013,1789.7454926310638
FDD11,OUT049,4102.400165182789
DRH39,OUT018,843.6307415696065
FDA36,OUT049,3158.620898320416
NCG43,OUT049,1332.1862149932058
FDF02,OUT035,1330.5069268446896
FDP57,OUT027,1815.6752830000187
NCE42,OUT017,3685.7378508302754
NCR38,OUT027,3898.2664765543595
FDP03,OUT019,1929.6600829874478
FDO51,OUT035,704.7033628260178
NCQ42,OUT046,2080.479987251114
NCM41,OUT046,1537.145386999251
FDH48,OUT027,1516.3035080542359
DRF60,OUT046,3764.283501501559
FDJ27,OUT035,1203.5764024081036
FDQ14,OUT013,2528.6175093756574
FDN27,OUT017,1964.0181106564269
NCQ02,OUT046,3209.532602127485
FDJ33,OUT049,1839.952571556576
FDP07,OUT027,3116.6671296667446
DRE01,OUT049,3292.8151732219085
FDU36,OUT045,1616.015374939103
FDL28,OUT017,3458.0734813054223
NCX53,OUT046,2391.345658167578
FDZ39,OUT013,1930.9144592779194
NCP42,OUT013,3435.663668069901
FDJ14,OUT035,1256.6913962354738
FDK04,OUT049,926.5387965839473
NCC19,OUT017,2791.786029198811
FDS09,OUT018,591.767478506863
FDZ02,OUT046,1713.3553773156273
FDD35,OUT018,1912.1895576479037
NCY42,OUT017,2377.697920530034
FDB05,OUT045,3750.69423095433
FDF20,OUT035,3098.7033827025625
NCO41,OUT018,1567.1483235529922
FDC40,OUT027,1408.84966285884
FDV58,OUT045,2713.597654758996
FDZ57,OUT045,2095.745150439823
DRM35,OUT046,2796.681044197434
DRN36,OUT018,1361.1061385607136
FDQ13,OUT046,1570.4791544791478
DRO35,OUT010,1816.6054528827299
NCD43,OUT035,1852.8460327177163
FDA51,OUT018,1193.1337162627751
NCX17,OUT027,3586.3897200636056
NCZ17,OUT049,527.2769361178216
FDR11,OUT027,2311.352449716338
FDW34,OUT049,3919.192862356209
FDN50,OUT017,1462.1155418135531
FDS09,OUT046,734.4541039350297
FDS48,OUT018,2348.925861577318
FDL44,OUT049,2725.1082529159794
DRF48,OUT018,2865.8897176570135
FDA14,OUT018,2421.5656427799695
NCD30,OUT049,1614.7178482171985
FDI16,OUT017,337.6878874262329
NCG06,OUT035,4084.156440141487
DRZ24,OUT035,1740.3478841280594
NCS17,OUT045,1312.2247343091803
FDB37,OUT045,3846.397258619407
FDE10,OUT035,1858.5853708933137
FDC57,OUT045,2930.725905152962
FDM12,OUT018,2725.314889428111
FDE24,OUT049,2026.0502539107038
FDW22,OUT045,3538.9774100958275
DRD01,OUT027,1018.1394762074997
NCZ18,OUT027,3586.510108840521
FDN49,OUT045,271.879564433013
FDR22,OUT035,1844.9236339509407
FDV08,OUT019,1142.3966344008295
FDY39,OUT046,3020.7396124274455
FDV36,OUT049,2077.9631229539445
FDO60,OUT045,733.760066673145
FDU04,OUT027,2346.5670071494533
FDR20,OUT027,1064.3790551032835
FDW19,OUT019,1880.34707364118
FDU40,OUT049,3085.8084175602926
FDK15,OUT045,1315.8422970716492
DRF15,OUT035,2388.4400245745164
FDQ25,OUT017,2765.6285735379206
FDI48,OUT019,842.5633580621216
FDS49,OUT046,1161.350840183164
FDV22,OUT046,2704.3279642488924
NCV42,OUT046,1898.301397871226
FDX26,OUT046,2748.2291410279577
FDI33,OUT018,1382.9874099872468
FDZ14,OUT049,1972.441561296142
FDG10,OUT013,1298.9762535958798
FDM38,OUT018,541.850061559664
FDG26,OUT027,4267.385851656811
FDH46,OUT035,1633.6011490042656
FDN13,OUT018,966.1154369953729
FDU57,OUT035,2158.975850141189
NCI06,OUT046,2894.0794724091174
FDM38,OUT045,668.4152398083934
NCG42,OUT010,1945.8002034440542
FDL39,OUT045,2732.1382454769555
FDT31,OUT019,3345.007733184706
FDV59,OUT013,3601.6170856963836
FDB49,OUT035,1659.08245703781
FDD58,OUT049,1610.9413434843482
DRN59,OUT046,699.6134612651003
FDX48,OUT049,2462.9292290487247
FDQ11,OUT049,3987.6966357079327
FDY12,OUT049,466.86423165483575
FDQ11,OUT045,3966.702287218115
DRI11,OUT017,1839.2138264409004
FDY32,OUT027,2427.0039216042132
FDS51,OUT045,1022.7805785640448
FDR19,OUT010,1318.128360244904
DRB13,OUT018,3101.2058961234325
FDS21,OUT035,1039.0886246410846
FDQ40,OUT045,2823.1629372213865
NCE55,OUT013,2617.628699172128
FDX43,OUT027,2657.0665170583306
FDS12,OUT049,1462.6599358206186
DRK01,OUT027,1663.4550360161666
FDN25,OUT017,772.3207659376312
FDB60,OUT046,3232.37183014115
FDQ13,OUT017,1425.2143499185331
DRK13,OUT045,2783.495484555744
DRF25,OUT018,528.7862126232358
NCD42,OUT019,973.429746677848
FDW25,OUT045,1424.2774475848782
NCV29,OUT027,3160.8405879754027
NCK42,OUT035,3518.261643210106
DRJ13,OUT027,2651.9720897333027
DRD15,OUT017,3543.009475086441
FDM27,OUT045,1952.350894662206
FDZ50,OUT018,2653.626569543194
FDC04,OUT046,3862.8765293549077
FDF50,OUT049,3374.65023510997
FDP15,OUT045,3857.358600373351
FDK46,OUT035,4029.4790761482327
FDZ56,OUT018,2632.6652648781164
FDY60,OUT049,2522.90277742573
FDB10,OUT035,3610.577582657279
FDR57,OUT045,2590.521814799875
FDU58,OUT049,3092.7007632053064
FDH02,OUT046,1619.359848061038
FDP48,OUT013,3111.0489771876128
FDI46,OUT035,3817.1755551149654
FDW56,OUT013,3157.394071381834
NCM19,OUT010,2029.1900363501845
FDS50,OUT027,3665.8065404245935
FDK24,OUT013,689.2301194720785
FDO36,OUT017,2583.591956024149
FDK45,OUT027,2100.823582549918
NCL05,OUT045,880.7827416741784
FDL32,OUT018,1325.586978198251
FDA28,OUT049,2000.5539359300092
FDY36,OUT018,1255.1340936087072
FDP32,OUT018,1755.0906142784552
FDL50,OUT046,2031.7719147457792
DRC24,OUT049,2497.2292783612393
NCS18,OUT017,1644.1258236515678
FDD16,OUT017,1125.341388137742
NCV18,OUT013,1317.1176682871883
FDX07,OUT046,3028.5558323570403
NCZ05,OUT027,1827.4983824621486
NCI31,OUT013,597.776375120262
FDK14,OUT049,1415.9463048939251
NCR06,OUT045,868.1133916288236
NCF54,OUT049,2728.863251697352
DRG23,OUT010,1999.1717788451642
FDD53,OUT046,755.5009994769571
NCM31,OUT027,2282.8739250145736
FDT16,OUT017,4039.6869968756
FDR40,OUT035,1420.8281910870974
DRG25,OUT017,2966.8808759345193
FDT10,OUT035,843.1046368939205
FDY32,OUT013,2434.395594549984
FDN50,OUT035,1513.3447982766847
FDZ35,OUT019,1917.6200236169425
NCP54,OUT045,1957.6373575818288
NCD07,OUT035,1719.720249052014
FDS02,OUT018,3219.4861669428756
DRN59,OUT018,580.6693123386613
DRB24,OUT013,2792.459305327102
FDP37,OUT027,1790.868165650456
DRB01,OUT018,2759.348148000605
FDR47,OUT046,2927.7528494949365
NCM31,OUT010,1920.9028598357218
NCF06,OUT027,4413.406898340134
NCV17,OUT027,2417.9658830328117
FDS10,OUT049,2863.0462784830233
FDN52,OUT035,986.5656462533625
FDZ48,OUT013,1830.52864339179
FDJ48,OUT049,3903.632671527088
DRB13,OUT027,3432.356717171111
FDV59,OUT017,3324.278102745415
FDL32,OUT035,1366.8674995680303
FDZ12,OUT035,1973.8487818743706
NCR06,OUT027,1076.975543066881
FDP51,OUT017,1631.7036487224723
FDY22,OUT013,1915.3018618310525
FDZ38,OUT049,2870.9244331435075
NCO54,OUT035,949.8567164817869
FDR23,OUT035,2546.66391547849
FDM38,OUT049,739.4462773756677
FDS25,OUT013,1588.5114614209015
FDZ22,OUT013,1556.517022810287
FDZ20,OUT019,4168.779425406861
FDD45,OUT010,914.488231699539
FDN03,OUT049,4102.044096081358
NCW30,OUT046,4326.941274059154
FDY24,OUT027,730.4051450293482
FDJ26,OUT019,3101.0575783379463
FDM15,OUT049,2651.665741643734
NCW54,OUT027,929.3983145625862
FDA23,OUT045,1599.5934605094735
FDA39,OUT019,1078.930853579699
FDZ12,OUT017,1961.2042584147894
NCB42,OUT046,2071.92842436552
FDL16,OUT046,259.3907185090502
FDO24,OUT019,2967.006593699054
NCP42,OUT046,3264.0575714089064
FDR19,OUT018,1699.0657883084423
DRL01,OUT045,3486.2944614461376
FDV37,OUT046,3023.0712846652314
FDI41,OUT010,2073.1386963354053
FDF58,OUT049,1197.0850046775122
NCF43,OUT018,2136.2694055079774
FDN02,OUT049,3126.944968946853
NCP41,OUT035,1787.1847840127593
NCY17,OUT027,437.1881350033109
FDL58,OUT027,4266.213244352319
NCA30,OUT027,2813.425205793992
FDE46,OUT018,2378.4738921222124
FDY38,OUT035,3266.313832487147
NCH29,OUT027,1805.749135727474
FDO20,OUT045,3501.873691197303
FDP44,OUT018,1355.9471422310235
FDM02,OUT027,1521.568024729433
FDJ14,OUT027,1484.2676130944456
FDH04,OUT010,1623.3409539073364
DRK23,OUT046,3946.3662942568662
NCW05,OUT046,1250.775373241977
FDF12,OUT049,2211.574607393959
FDL51,OUT019,3407.343836729313
FDN03,OUT018,3975.6234560991834
DRJ37,OUT049,2352.8918397403395
FDM12,OUT019,2853.4192359823683
FDA16,OUT045,3573.030629782388
NCB07,OUT017,2838.9463368388024
NCI17,OUT019,841.0251283888101
FDR51,OUT046,1863.8046832712207
FDJ55,OUT045,3638.1339691941757
NCZ17,OUT013,683.3832288782723
FDU25,OUT013,1244.1135829201958
NCG18,OUT045,1733.0092491961368
DRM11,OUT017,3946.6996688537693
FDH16,OUT035,1406.5150338124113
FDZ04,OUT018,941.1490513926874
NCX53,OUT035,2380.225783147347
FDX38,OUT027,1215.6871780041256
FDX09,OUT046,2786.798641976122
NCW05,OUT018,1099.0417908128657
NCS41,OUT017,2798.6395114358893
FDI26,OUT046,2953.0043533103744
NCZ41,OUT027,2137.622710409072
NCK06,OUT046,2217.224003594707
FDX23,OUT027,1834.6820713282395
NCA42,OUT046,2660.7164173894453
FDC20,OUT049,1015.4511942953213
DRC49,OUT018,2103.075627683116
FDX01,OUT013,2166.476037103581
FDC08,OUT045,3256.9650182948753
FDC02,OUT017,3837.9473518243067
FDK10,OUT045,2882.487738908687
DRC24,OUT013,2682.4219273017225
FDW16,OUT019,1577.5140776608605
NCU06,OUT018,3342.8936309068704
DRA59,OUT045,2551.9557559032655
FDR24,OUT019,1376.6171013442945
DRL35,OUT018,790.0730091725491
FDA49,OUT013,1451.6961321608178
NCC55,OUT046,589.9431312102679
DRD24,OUT019,2454.7503655263645
NCE55,OUT049,2460.975932098743
FDT33,OUT045,2889.367120798961
NCT53,OUT013,2821.3595433596383
FDS26,OUT046,3909.8533023091113
FDL22,OUT018,1370.2056934526481
FDP44,OUT017,1406.2409886573296
FDC52,OUT018,2438.901916901017
FDI53,OUT010,1767.0314309025525
FDZ23,OUT046,2883.657643327413
NCT18,OUT013,3006.81108954702
FDR13,OUT046,2005.5752671762966
FDB09,OUT010,1778.793194282509
FDZ60,OUT013,1547.8411361407416
FDB11,OUT046,3527.1000778988055
FDC10,OUT018,1687.7637741521394
FDW56,OUT035,2936.473553329357
FDK14,OUT027,1771.0564952220848
DRE27,OUT027,1362.695385747811
FDA38,OUT017,3845.043770823657
FDT11,OUT045,3081.291932651453
FDP15,OUT035,3821.3941886614957
FDV27,OUT035,1415.097075338057
FDS36,OUT027,1950.9904161484446
FDY40,OUT027,824.2162083416988
NCF19,OUT049,891.5942269069747
FDF53,OUT045,2647.5641131277407
FDS14,OUT027,2680.1644613904828
FDE56,OUT046,544.8460593537857
FDZ19,OUT035,2589.2944297691756
FDZ46,OUT013,1901.4780694597866
FDR16,OUT046,3183.6406810033623
FDG29,OUT018,505.1776753192935
NCE30,OUT017,3036.497253767706
FDZ40,OUT046,962.3099355210798
FDG58,OUT018,2176.731985471233
DRH03,OUT013,1730.6082360560758
FDZ47,OUT045,1372.1330577708359
FDV04,OUT018,1938.7224086915921
FDZ10,OUT018,1870.5172814782527
FDG46,OUT017,1801.2273819084257
NCF07,OUT045,1655.9201479713702
FDY44,OUT035,3122.3271252643135
FDB21,OUT013,3578.0803503046773
FDS20,OUT035,2827.5129631244563
FDS49,OUT049,1173.9662275127484
FDX55,OUT027,3640.3607005701524
NCQ02,OUT018,3015.0990617802236
FDR25,OUT013,3910.697944901516
DRG39,OUT045,870.8736900900076
FDB46,OUT046,3215.6607340860683
NCC30,OUT018,2782.939114314697
FDE58,OUT035,1800.3779551026237
FDC05,OUT019,2779.7627017094237
FDY15,OUT046,1944.33120723494
FDG14,OUT046,2428.2713775712837
FDL08,OUT049,4081.600551311698
FDQ47,OUT013,232.6102130676736
FDN12,OUT035,1534.6371555955739
FDW10,OUT013,2848.00314710529
FDD02,OUT035,1788.15826289096
FDX35,OUT010,3303.313233216013
FDT35,OUT046,2534.2774500084124
DRN47,OUT019,3156.8469822179795
FDB11,OUT010,3327.498011204156
FDN20,OUT045,2701.216228345136
FDB59,OUT035,3213.4123127759813
FDJ58,OUT045,2432.610198085895
FDU60,OUT046,2619.1341199383423
FDS03,OUT049,970.4402915320752
